_id,id,餐廳名稱,餐廳網站,區域排名,餐廳地點,餐廳電話,餐廳價位,整體評分,食物,服務,實惠,氛圍,餐廳類型,亞洲料理,中式料理,台灣小吃,台菜,日式料理,咖啡廳,義式料理,美式料理,海鮮,酒吧,多國料理,牛排,提供素食選擇,燒烤,提供純素選擇,壽司,泰式料理,法式料理,烤肉,歐式料理,韓式料理
610bfe117b93cc4548c3b52b,1410,Mr. Bubble Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6153030-Reviews-Mr_Bubble_Cafe-Xinyi_District_Taipei.html,,"台灣 信義區台北 No. 47, Songxin Rd., Xinyi Dist",+886 2 2768 2717,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b52e,1413,Mr. Onion,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d8490072-Reviews-Mr_Onion-Datong_Taipei.html,大同排名第 #162 的餐廳，共 486 名,"103 台灣 大同台北 level B3, 1 Chengde Rd, Section 1, Datong District B3F, Q square",+886 2 2559 6686,$$ - $$$,3.5,4.0,4.0,4.0,None,法式料理/美式料理/牛排/ ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
610bfe117b93cc4548c3b530,1415,Mr. Sushi 忠孝復興店,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d21390704-Reviews-Mr_Sushi-Da_an_Taipei.html,"大安排名第 #1,863 的餐廳，共 2,036 名","台灣 大安台北 No. 77, Section 1, Da'an Road Shop 2-2",+886 2 8772 2221,None,3.0,None,None,None,None,壽司/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610bfe117b93cc4548c3b531,1416,Mr. Tandoori,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d15333918-Reviews-Mr_Tandoori-Zhongzheng_District_Taipei.html,,100 台灣 中正區台北 中华路二段313巷2号,+886 905 914 585,None,0 則評論,None,None,None,None,印度料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b532,1417,Mr. TKK Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d16755229-Reviews-Mr_TKK_Cafe-Zhongzheng_District_Taipei.html,"中正區排名第 #928 的餐廳，共 1,032 名",台灣 中正區台北 南昌路二段3号,+886 2 2341 1428,None,3.0,None,None,None,None,美式料理/咖啡廳/ ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b534,1419,Mr.J 義法廚房,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d5562514-Reviews-Mr_Jay_French_And_Italian_Restaurant-Xinyi_District_Taipei.html,信義區排名第 #211 的餐廳，共 936 名,台灣 信義區台北 吴兴街250号,+886 2 2377 9090,$$ - $$$,4.0,4.0,4.0,4.0,None,義式料理/法式料理/歐式料理/ ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
610bfe117b93cc4548c3b535,1420,Mr.J.藤原豆腐店,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6133816-Reviews-Mr_J_Tofu_Shop-Da_an_Taipei.html,"大安排名第 #1,319 的餐廳，共 2,036 名","台灣 大安台北 No. 6, Ln. 74, Wenzhou St., Daan Dist",+886 2 2364 3456,$$ - $$$,4.0,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b536,1421,Mr.J義法廚房(光復店),https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d1027647-Reviews-MR_J_Guangfu-Da_an_Taipei.html,"大安排名第 #2,008 的餐廳，共 2,036 名",台灣 大安台北 信义区光复南路308巷43号,+886 2 2778 7833,$$ - $$$,2.0,None,None,None,None,義式料理/法式料理/ ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610bfe117b93cc4548c3b539,1424,Mr.Onion 牛排餐廳 (天母店),https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d6133821-Reviews-Mr_Onion_Steak_Restaurant-Shilin_Taipei.html,士林排名第 #656 的餐廳，共 669 名,"台灣 士林台北 No. 31, Sec. 7, Zhongshan N. Rd., Shilin Dist",+886 2 2874 5199,None,2.5,None,None,None,None,美式料理/牛排/ ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b53a,1425,Mr.Onion牛排餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d4844866-Reviews-Mr_Onionniu-Shilin_Taipei.html,士林排名第 #446 的餐廳，共 669 名,"台灣 士林台北 No.31, Sec. 7, Zhongshan N. Rd., Shilin Dist.",+886 2 2874 5199,None,4.0,None,None,None,None,牛排/ ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b53b,1426,Mr.拉麵,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d15017033-Reviews-Mr_Ramen-Zhongzheng_District_Taipei.html,"中正區排名第 #479 的餐廳，共 1,032 名",100 台灣 中正區台北 罗斯福路三段284巷11号,+886 2 2367 9060,None,4.5,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b53e,1429,Mu-Cho Herbal Restaurant,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d4258734-Reviews-Mu_Cho_Herbal_Restaurant-Da_an_Taipei.html,,台灣 大安台北 大安区信义路四段107-1号1楼,None,None,0 則評論,None,None,None,None,提供素食選擇/ ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b540,1431,Muchoyaki,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d15401054-Reviews-Muchoyaki-Xinyi_District_Taipei.html,信義區排名第 #560 的餐廳，共 936 名,110 台灣 信義區台北 松寿路9号6楼,+886 2 2729 0538,None,4.5,None,None,None,None,牛排/海鮮/現代創意料理/ ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b541,1432,Mud,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d10261636-Reviews-MUD_at_amba_Taipei_Zhongshan-Zhongshan_District_Taipei.html,"中山區排名第 #274 的餐廳，共 1,653 名",10412 台灣 中山區台北 中山区中山北路2段57-1号 台北中山意舍酒店地下层,+886 2 2565 2898,$$ - $$$,4.5,4.5,4.5,3.5,None,酒吧/酒吧/夜店/ ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b542,1433,Mug Pizza,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d17390541-Reviews-Mug_Pizza-Wanhua_Taipei.html,萬華排名第 #189 的餐廳，共 453 名,台灣 萬華台北 成都路27巷15号,+886 2 2331 6771,None,4.5,None,None,None,None,中亞菜系/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b543,1434,Mui Mui Taipei,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d23259524-Reviews-Mui_Mui_Taipei-Taipei.html,,"台灣 台北 No. 38, Lane 308, Guangfu South Road",None,None,0 則評論,None,None,None,None,異國風味/亞洲料理/泰式料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610bfe117b93cc4548c3b545,1436,Mukuchi Kitchen & Bar,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d23263955-Reviews-Mukuchi_Kitchen_Bar-Datong_Taipei.html,,"10343 台灣 大同台北 No. 431 Huanhe North Road, Section 1 1F",None,None,0 則評論,None,None,None,None,日式料理/亞洲料理/ ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b546,1437,Mum Hon Beef Noodle,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d9711592-Reviews-Mum_Hon_Beef_Noodle-Wanhua_Taipei.html,萬華排名第 #398 的餐廳，共 453 名,台灣 萬華台北 2 Hon Zhong Street,+886 2 2381 3999,None,4.0,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b547,1438,Mume,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d7809153-Reviews-Mume-Da_an_Taipei.html,"大安排名第 #86 的餐廳，共 2,036 名","台灣 大安台北 No. 28, Siwei Road, Da'an District",+886 2 2700 0901,$$$$,4.0,4.5,4.0,3.5,4.5,歐式料理/提供素食選擇/提供純素選擇/ ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
610bfe117b93cc4548c3b548,1439,MUMU洋食,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d13162513-Reviews-MUMU_Young_Chef-Taipei.html,台北排名第 #421 的餐廳，共 477 名,105 台灣 台北 松山区民生东路五段69巷2-3号1楼,+886 2 2742 2077,None,4.0,None,None,None,None,美式料理/咖啡廳/ ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b549,1440,MUNCHIES Cafe & Bistro,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d14087313-Reviews-MUNCHIES_Cafe_Bistro-Songshan_Taipei.html,松山排名第 #144 的餐廳，共 922 名,105 台灣 松山台北 八德路三段12巷5弄26号,+886 2 2570 5508,$$ - $$$,4.5,None,None,None,None,義式料理/酒吧/咖啡廳/ ,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b54a,1441,MURA 36,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14795422-Reviews-MURA_36-Da_an_Taipei.html,"大安排名第 #767 的餐廳，共 2,036 名",10687 台灣 大安台北 仁爱路四段228号,+886 2 2708 3060,$$ - $$$,4.5,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b54b,1442,Musee Kitchen & Bar,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d10391815-Reviews-Musee_Kitchen_Bar-Xinyi_District_Taipei.html,信義區排名第 #315 的餐廳，共 936 名,110 台灣 信義區台北 信义区庄敬路178巷15号,+886 2 2345 0100,$$ - $$$,4.5,4.5,4.0,4.0,None,美式料理/現代創意料理/多國料理/ ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b54c,1443,Music Corner,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d9455316-Reviews-Music_Corner-Zhongshan_District_Taipei.html,"中山區排名第 #405 的餐廳，共 1,653 名","台灣 中山區台北 No. 156, Section 1 Jianguo North Road, Zhongshan District",+886 2 2504 3688,$$ - $$$,4.0,4.0,4.0,4.0,None,酒吧/酒吧/夜店/ ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b54d,1444,MVSA沐紗西班牙酒莊餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6152924-Reviews-MVSA_Spanish_Restaurant_Bar-Da_an_Taipei.html,"大安排名第 #122 的餐廳，共 2,036 名","106 台灣 大安台北 No.22, Ln. 81, Sec. 2, Dunhua S. Rd., Da'an Dist",+886 2 2705 8918,$$ - $$$,4.0,4.0,4.0,3.5,4.0,酒吧/歐式料理/西班牙料理/ ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
610bfe117b93cc4548c3b54e,1445,Mw時尚義法料理 & 酒品,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6133825-Reviews-Meal_Wine-Songshan_Taipei.html,松山排名第 #67 的餐廳，共 922 名,"台灣 松山台北 No. 185, Sec. 4, Bade Rd., Songshan Dist",+886 2 2760 0010,$$ - $$$,4.0,4.0,4.0,3.5,4.0,法式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610bfe117b93cc4548c3b550,1447,My Cup Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d7732038-Reviews-My_Cup_Cafe-Zhongzheng_District_Taipei.html,,"台灣 中正區台北 No. 1, Aly. 9, Ln. 244, Sec. 3, Roosevelt Rd., Zhongzheng Dist",+886 2 2368 1230,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b551,1448,My Home Coffee,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6152925-Reviews-My_Home_Coffee-Songshan_Taipei.html,,"台灣 松山台北 No. 111, Sec. 3, Minquan E. Rd., Songshan Dist",+886 2 8770 7333,None,0 則評論,None,None,None,None,多國料理/ ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b553,1450,My Other Place,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6580017-Reviews-My_Other_Place-Songshan_Taipei.html,松山排名第 #189 的餐廳，共 922 名,"台灣 松山台北 No. 303 Fuxing North Road, Songshan District",+886 2 2718 7826,$$ - $$$,4.0,3.5,4.0,4.0,None,酒吧/酒吧/夜店/ ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b555,1452,My Sweetie Pie Bakery and Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d4105797-Reviews-My_Sweetie_Pie_Bakery_and_Cafe-Da_an_Taipei.html,"大安排名第 #1,505 的餐廳，共 2,036 名",台灣 大安台北 师大路93巷3号,+886 2 3365 3448,None,4.5,None,None,None,None,美式料理/ ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b556,1453,MY WAY曼維咖啡,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6133830-Reviews-My_Way-Da_an_Taipei.html,,"台灣 大安台北 No. 2, Aly. 5, Ln. 170, Sec. 4, Zhongxiao E. Rd., Daan Dist",+886 2 2773 8338,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b557,1454,My 味,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d13564171-Reviews-My_Wei-Zhongshan_District_Taipei.html,"中山區排名第 #702 的餐廳，共 1,653 名",10491 台灣 中山區台北 中山区松江路300巷1号,+886 2 2563 2852,None,4.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b558,1455,My 灶,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d13505280-Reviews-My_Zhao-Zhongshan_District_Taipei.html,"中山區排名第 #233 的餐廳，共 1,653 名",104 台灣 中山區台北 中山区松江路100巷9之1号,+886 2 2522 2697,$$ - $$$,4.0,4.0,4.0,4.0,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b559,1456,Myanmar Yunnan Cuisine,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d8550997-Reviews-Myanmar_Yunnan_Cuisine-Da_an_Taipei.html,"大安排名第 #1,591 的餐廳，共 2,036 名","台灣 大安台北 No.20, Lane 283, Sec.3 Roosevelt Road",+886 2 2363 2723,None,5.0,None,None,None,None,泰式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610bfe117b93cc4548c3b55a,1457,MY麵屋,https://www.tripadvisor.com.tw/Restaurant_Review-g13808394-d6133831-Reviews-My_Noodles-Wenshan_Taipei.html,文山排名第 #69 的餐廳，共 281 名,"台灣 文山台北 No. 7, Ln. 45, Sec. 2, Zhinan Rd., Wenshan Dist",+886 2 2939 4277,None,4.0,None,None,None,None,亞洲料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b55b,1458,N Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d14963528-Reviews-N_Cafe-Taipei.html,台北排名第 #90 的餐廳，共 477 名,112 台灣 台北 Yuren Road No. 18,+886 2 2896 1126,$,4.5,None,None,None,None,異國風味/歐式料理/熟食/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610bfe117b93cc4548c3b55d,1460,N.Y. Bagles Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6152926-Reviews-N_Y_Bagles_Cafe-Da_an_Taipei.html,"大安排名第 #1,106 的餐廳，共 2,036 名",106 台灣 大安台北 大安区仁爱路四段147号 仁爱店,+886 2 2752 1669,$$ - $$$,3.5,4.0,4.0,3.5,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b561,1464,Nabiya,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14961459-Reviews-Nabiya-Da_an_Taipei.html,"大安排名第 #287 的餐廳，共 2,036 名",106 台灣 大安台北 金山南路二段十三巷20号 1楼,+886 910 087 587,$$ - $$$,4.5,4.5,4.5,4.0,4.5,亞洲料理/韓式料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
610bfe117b93cc4548c3b563,1466,Nakhla shisha,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d3394305-Reviews-Nakhla_shisha-Wanhua_Taipei.html,萬華排名第 #345 的餐廳，共 453 名,"台灣 萬華台北 No. 12-1, Ln.50, Xining S. Rd. Wanhua Dist.",None,None,3.5,None,None,None,None,泰式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610bfe117b93cc4548c3b564,1467,NALA's Mexican Food,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d14109378-Reviews-NALA_s_Mexican_Food-Zhongzheng_District_Taipei.html,"中正區排名第 #448 的餐廳，共 1,032 名",100 台灣 中正區台北 罗斯福路一段7之1号,+886 2 2351 6692,None,4.0,None,None,None,None,墨西哥料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b565,1468,Namaste Indian Cuisine,https://www.tripadvisor.com.tw/Restaurant_Review-g13806753-d14767928-Reviews-Namaste_Indian_Cuisine-Nangang_Taipei.html,,115 台灣 南港台北 旧庄街一段3巷32号,+886 2 2653 8140,None,0 則評論,None,None,None,None,印度料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b567,1470,Nami串燒bar,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d12726289-Reviews-Nami_Barbecue_bar-Taipei.html,台北排名第 #230 的餐廳，共 477 名,10491 台灣 台北 中山区民权东路一段58巷3号,+886 2 2568 2968,None,4.5,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b568,1471,Nan Jing Jian Guo Shi Tang,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d11936588-Reviews-Nan_Jing_Jian_Guo_Shi_Tang-Datong_Taipei.html,大同排名第 #313 的餐廳，共 486 名,台灣 大同台北 28 Nanjing East Road In The Mountains,None,None,4.5,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b569,1472,Nana's green tea 新光三越,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d12593128-Reviews-Nana_s_green_tea_Taiwan_Shinkong_Mitsukoshi-Xinyi_District_Taipei.html,信義區排名第 #583 的餐廳，共 936 名,110 台灣 信義區台北 信义区松高路12号新光三越A8,+886 2 2722 0710,$$ - $$$,3.5,None,None,None,None,日式料理/咖啡廳/ ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b56b,1474,Napoli's Pizza & Caffe,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d19321669-Reviews-Napoli_s_Pizza_Caffe-Da_an_Taipei.html,"大安排名第 #1,619 的餐廳，共 2,036 名",106 台灣 大安台北 和平东路一段15-1号,+886 2 2321 2286,None,4.0,None,None,None,None,地中海料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b56d,1476,NARA Thai Cuisine台北忠孝SOGO店,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d13988913-Reviews-NARA_Thai_Cuisine_Taiwan-Taipei.html,台北排名第 #56 的餐廳，共 477 名,106 台灣 台北 大安区忠孝东路四段45号 台北忠孝SOGO店 11楼,+886 2 2771 8939,$$ - $$$,3.5,3.5,3.0,3.5,None,泰式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610bfe117b93cc4548c3b570,1479,Neptune 63,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d11906694-Reviews-Neptune_63-Zhongshan_District_Taipei.html,,台灣 中山區台北 天津街63号B1,+886 2 2521 0069,$$ - $$$,0 則評論,None,None,None,None,義式料理/中式料理/酒吧/ ,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b573,1482,nico冠軍燒肉,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d6133839-Reviews-Nico_Champion_Yakiniku-Wanhua_Taipei.html,萬華排名第 #202 的餐廳，共 453 名,"台灣 萬華台北 No. 42, Ln. 25, Kangding Rd., Wanhua Dist",+886 2 2370 0289,None,4.5,None,None,None,None,烤肉/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
610bfe117b93cc4548c3b574,1483,NICO炭火燒肉冠軍,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d6133849-Reviews-Nico_Nico_Yakiniku-Wanhua_Taipei.html,萬華排名第 #75 的餐廳，共 453 名,"台灣 萬華台北 No. 116, Kunming St., Wanhua Dist",+886 2 2370 0289,$$ - $$$,4.5,None,None,None,None,烤肉/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
610bfe117b93cc4548c3b575,1484,Nido Pasta,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6152936-Reviews-Nido_Pasta-Xinyi_District_Taipei.html,,"台灣 信義區台北 No. 15, Aly. 157, Ln. 30, Yongji Rd., Xinyi Dist",+886 2 2765 3989,None,0 則評論,None,None,None,None,義式料理/ ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b576,1485,Nig Kung Kuan,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d7160669-Reviews-Nig_Kung_Kuan-Wanhua_Taipei.html,萬華排名第 #361 的餐廳，共 453 名,"台灣 萬華台北 No. 78 Xining south Road, Wenhu District",None,None,3.5,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b577,1486,Nikkofee,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d878332-Reviews-Nikkofee-Songshan_Taipei.html,松山排名第 #850 的餐廳，共 922 名,台灣 松山台北 市民大道4段37巷2號(日光咖啡館-微風廣場旁),+886 2 8773 0503,None,3.0,None,None,None,None,咖啡廳/現代創意料理/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b578,1487,Nku Fire Wood,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d11626841-Reviews-Nku_Fire_Wood-Da_an_Taipei.html,"大安排名第 #101 的餐廳，共 2,036 名",106 台灣 大安台北 仁爱路四段300巷26弄13号,+886 2 2701 8025,$$$$,4.5,4.5,4.5,3.5,4.5,歐式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610bfe117b93cc4548c3b579,1488,No Name,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d3927977-Reviews-No_Name-Songshan_Taipei.html,松山排名第 #761 的餐廳，共 922 名,台灣 松山台北 Taipei International Airport between gate C4and C5,None,None,4.0,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b57a,1489,NO Q,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d17387378-Reviews-NO_Q-Datong_Taipei.html,大同排名第 #356 的餐廳，共 486 名,700 台灣 大同台北 大同路一段252号,+886 978 419 873,None,5.0,None,None,None,None,披薩/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b57c,1491,No Type,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d8735117-Reviews-No_Type-Zhongzheng_District_Taipei.html,,台灣 中正區台北 士林區中山北路六段776巷口,+886 989 591 232,None,0 則評論,None,None,None,None,異國風味/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b57d,1492,No. 7 Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d6152935-Reviews-No_7_Cafe-Shilin_Taipei.html,,"台灣 士林台北 No. 7, Sec. 7, Zhongshan N. Rd., Shilin Dist",None,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b57e,1493,No. 8 Italian,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d6152934-Reviews-No_8_Italian-Zhongshan_District_Taipei.html,,"台灣 中山區台北 No. 5-2, Ln. 132, Songjiang Rd., Zhongshan Dist",+886 2 2581 8892,None,0 則評論,None,None,None,None,義式料理/ ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe117b93cc4548c3b57f,1494,No.10Bbq平價碳烤,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d4508837-Reviews-No_10Bbq_Pingjia_Tankao-Da_an_Taipei.html,"大安排名第 #1,785 的餐廳，共 2,036 名",台灣 大安台北 大安区泰顺街40巷29号,+886 2 3365 1826,None,4.0,None,None,None,None,日式料理/燒烤/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610bfe117b93cc4548c3b580,1495,NO.32香料廚房,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6133847-Reviews-No_32_Spice_Kitchen-Da_an_Taipei.html,,"台灣 大安台北 No. 32, Ln. 233, Sec. 1, Dunhua S. Rd., Daan Dist",+886 2 2772 9995,None,0 則評論,None,None,None,None,美式料理/泰式料理/ ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
610bfe117b93cc4548c3b581,1496,No.4 Station,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d20934045-Reviews-No_4_Station-Taipei.html,台北排名第 #296 的餐廳，共 477 名,"台灣 台北 No. 733, Daye Road 1st Floor",+886 977 261 638,None,5.0,None,None,None,None,酒吧/夜店/ ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
